id,region,sexo,tramo_etario,informalidad,ganancia_final,tramos_ganancias,nivel_educativo,lugar_trabajo,financiamiento_inicial,motivacion
64175732,Biobío,Hombre,55 a 64 años,Formal,0.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
75794341,Biobío,Mujer,25 a 34 años,Formal,800000.0,$300.001 a $600.000,Superior completa (IP/CFT),En su propio hogar,Préstamos de familiares/amigos,Complementar ingresos
34292082,Atacama,Hombre,45 a 54 años,Informal,750000.0,$300.001 a $600.000,Básica completa / Media incompleta,En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
67725646,Los Ríos,Hombre,35 a 44 años,Formal,166417.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
28395760,O'Higgins,Mujer,55 a 64 años,Formal,700000.0,$300.001 a $600.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
84985616,O'Higgins,Mujer,55 a 64 años,Informal,36000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
80002849,Tarapacá,Hombre,55 a 64 años,Formal,689167.0,$300.001 a $600.000,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Tradición familiar
16466668,Antofagasta,Hombre,55 a 64 años,Informal,500000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
60076923,Antofagasta,Mujer,45 a 54 años,Formal,250000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Complementar ingresos
42994151,Metropolitana,Hombre,55 a 64 años,Formal,600000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
43742194,Los Lagos,Mujer,45 a 54 años,Informal,150000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
69096257,Los Lagos,Hombre,35 a 44 años,Formal,200000.0,$0 a $300.000,Superior completa (Universitaria o más),Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
35687239,Ñuble,Hombre,45 a 54 años,Formal,550000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
67522628,Atacama,Mujer,35 a 44 años,Formal,3500000.0,Más de $2.500.000,Superior completa (IP/CFT),En su propio hogar,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
64993008,Metropolitana,Mujer,45 a 54 años,Formal,300000.0,$0 a $300.000,Superior completa (IP/CFT),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
45754639,Metropolitana,Hombre,25 a 34 años,Formal,700000.0,$300.001 a $600.000,Superior completa (IP/CFT),No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
68011943,Atacama,Hombre,45 a 54 años,Informal,600000.0,$300.001 a $600.000,Media completa,Obra en construcción,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
49451101,Atacama,Hombre,15 a 24 años,Informal,600000.0,$300.001 a $600.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
20016074,La Araucanía,Hombre,55 a 64 años,Informal,200000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
19830950,Arica y Parinacota,Hombre,35 a 44 años,Formal,833334.0,$300.001 a $600.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
85392459,Los Ríos,Hombre,35 a 44 años,Informal,50834.0,$0 a $300.000,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Complementar ingresos
64165047,Los Ríos,Hombre,55 a 64 años,Formal,-1095000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
51261864,Metropolitana,Hombre,45 a 54 años,Formal,25000000.0,Más de $2.500.000,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
45148147,Maule,Hombre,55 a 64 años,Formal,750000.0,$300.001 a $600.000,Media completa,Local/Oficina/Taller establecido,Subsidios públicos / Fondos del Estado,Tradición familiar
46086502,Coquimbo,Mujer,45 a 54 años,Informal,30000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
63323587,Coquimbo,Hombre,45 a 54 años,Formal,400000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
30429996,Maule,Mujer,45 a 54 años,Formal,130000.0,$0 a $300.000,Básica completa / Media incompleta,En su propio hogar,Préstamos de familiares/amigos,Tradición familiar
72241229,Valparaíso,Mujer,35 a 44 años,Formal,-1500000.0,$0 a $300.000,Superior completa (IP/CFT),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
15041206,Coquimbo,Hombre,35 a 44 años,Formal,50000.0,$0 a $300.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
47816871,Aysén,Mujer,45 a 54 años,Formal,600000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
57161258,Magallanes,Mujer,65 años o más,Informal,300000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
64283784,Metropolitana,Hombre,45 a 54 años,Informal,740000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
82137673,O'Higgins,Hombre,45 a 54 años,Informal,-660000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
38159740,Valparaíso,Hombre,35 a 44 años,Informal,80000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
81856281,Biobío,Mujer,35 a 44 años,Informal,30000.0,$0 a $300.000,Superior completa (IP/CFT),Vehículo,Financiamiento formal (Bancos/Instituciones),Complementar ingresos
52267679,Metropolitana,Mujer,45 a 54 años,Informal,180000.0,$0 a $300.000,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
62933272,Biobío,Mujer,45 a 54 años,Informal,53000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
46074053,Biobío,Hombre,45 a 54 años,Informal,500000.0,$0 a $300.000,Básica completa / Media incompleta,Obra en construcción,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
80748346,Metropolitana,Hombre,35 a 44 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
66743431,Maule,Mujer,55 a 64 años,Informal,390000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Otra razón
23383380,Ñuble,Mujer,55 a 64 años,Informal,150000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Tradición familiar
21126716,Ñuble,Hombre,55 a 64 años,Informal,120000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
68478563,Maule,Mujer,45 a 54 años,Formal,1500000.0,$600.001 a $1.000.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
43909226,Maule,Hombre,15 a 24 años,Informal,120000.0,$0 a $300.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Complementar ingresos
24023099,Maule,Hombre,45 a 54 años,Informal,900000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
15087735,Maule,Hombre,55 a 64 años,Informal,1200000.0,$600.001 a $1.000.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
54745322,Aysén,Hombre,55 a 64 años,Informal,150000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar
20325345,Biobío,Mujer,25 a 34 años,Formal,250000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
26110387,Valparaíso,Mujer,65 años o más,Informal,60000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
86749006,O'Higgins,Hombre,45 a 54 años,Formal,340000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
50605630,Los Ríos,Mujer,35 a 44 años,Formal,310000.0,$0 a $300.000,Media completa,Vehículo,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
40166894,Biobío,Hombre,35 a 44 años,Informal,700000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
52276920,Valparaíso,Mujer,65 años o más,Formal,1300000.0,$600.001 a $1.000.000,Superior completa (Universitaria o más),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
78800190,Biobío,Mujer,65 años o más,Formal,144707.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
22310309,Aysén,Mujer,25 a 34 años,Informal,600000.0,$300.001 a $600.000,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
74645744,Metropolitana,Hombre,45 a 54 años,Informal,500000.0,$0 a $300.000,Básica completa / Media incompleta,En su propio hogar,Financiamiento formal (Bancos/Instituciones),Tradición familiar
52422453,Coquimbo,Hombre,55 a 64 años,Informal,0.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar
58800078,Magallanes,Mujer,55 a 64 años,Formal,1100000.0,$600.001 a $1.000.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
44654316,La Araucanía,Hombre,55 a 64 años,Informal,-250000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar
37853368,La Araucanía,Hombre,35 a 44 años,Informal,340000.0,$0 a $300.000,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
34299731,Metropolitana,Hombre,35 a 44 años,Formal,1500000.0,$600.001 a $1.000.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
59029604,O'Higgins,Hombre,55 a 64 años,Informal,455000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
60159007,Biobío,Hombre,35 a 44 años,Informal,0.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
41081089,Biobío,Mujer,55 a 64 años,Informal,8000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
38634051,Ñuble,Hombre,35 a 44 años,Informal,300000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
14058036,Los Lagos,Hombre,55 a 64 años,Informal,550000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),Obra en construcción,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
40976471,Valparaíso,Hombre,65 años o más,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Tradición familiar
53068213,Los Lagos,Hombre,45 a 54 años,Informal,500000.0,$0 a $300.000,Básica completa / Media incompleta,Obra en construcción,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
43581992,Los Ríos,Hombre,65 años o más,Formal,-200000.0,$0 a $300.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
12395888,Metropolitana,Hombre,55 a 64 años,Informal,800000.0,$300.001 a $600.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
19459067,Maule,Hombre,65 años o más,Informal,180000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Complementar ingresos
25376972,Los Ríos,Hombre,55 a 64 años,Informal,71000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
66063887,Los Lagos,Hombre,45 a 54 años,Formal,150000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
50231313,Los Lagos,Mujer,45 a 54 años,Informal,200000.0,$0 a $300.000,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Tradición familiar
49046926,Los Lagos,Hombre,35 a 44 años,Formal,300000.0,$0 a $300.000,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
35377183,Los Lagos,Hombre,45 a 54 años,Informal,500000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Obra en construcción,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
28407129,Metropolitana,Mujer,55 a 64 años,Informal,700000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
59807626,Biobío,Hombre,45 a 54 años,Formal,1200000.0,$600.001 a $1.000.000,Superior completa (IP/CFT),Obra en construcción,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
79276787,Los Lagos,Mujer,25 a 34 años,Informal,30000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
87529456,Los Lagos,Hombre,65 años o más,Informal,50000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
14421413,Valparaíso,Hombre,55 a 64 años,Informal,240000.0,$0 a $300.000,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
34088142,O'Higgins,Hombre,25 a 34 años,Informal,860000.0,$300.001 a $600.000,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
18649168,O'Higgins,Mujer,35 a 44 años,Informal,1080000.0,$600.001 a $1.000.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
14052306,O'Higgins,Hombre,25 a 34 años,Formal,500000.0,$0 a $300.000,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
32434979,O'Higgins,Hombre,65 años o más,Formal,56000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
79419377,Coquimbo,Hombre,25 a 34 años,Informal,800000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
84144093,Coquimbo,Mujer,25 a 34 años,Informal,250000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
39497581,Valparaíso,Hombre,65 años o más,Informal,150000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Tradición familiar
50475911,Coquimbo,Hombre,65 años o más,Informal,450000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Tradición familiar
